ratrace
CTF
1
1
154,j,0,PuPSiDeDowN,0,5
217,s,0,515,-103,-59,1,0,0,100,0,0
641,0,,,,1,,,,,
645,0,,,,1,,,,,
648,0,,,,1,,,,,
651,0,,,,1,,,,,
655,0,,,,1,,,,,
658,0,,,,1,,,,,
661,0,,,,1,,,,,
665,0,,,,1,,,,,
668,0,,,,1,,,,,
671,0,,,,1,,,,,
675,0,,,,1,,,,,
678,0,,,,1,,,,,
681,0,,,,1,,,,,
685,0,,,,1,,,,,
688,0,,,,1,0,,,-1,
691,0,,,,1,0,,,-3,
695,0,,,,1,0,,,-4,
698,0,,,,1,0,,,-6,
701,0,,,,1,0,,,-8,
705,0,,,,1,0,,,-9,
708,0,,,,1,0,,99,-11,
711,0,,,,1,0,,,-13,
715,0,,,,1,0,,,-16,
718,0,,,,1,0,,98,-19,
721,0,,,,1,0,0,97,-22,1
725,0,,,,1,0,0,,-25,
728,0,,,,1,0,0,96,-27,
731,0,,,,1,0,0,95,-31,
735,0,,,,1,0,0,94,-34,
738,0,,,,1,0,0,93,-36,
741,0,,,,1,0,0,92,-40,
745,0,,,,1,0,0,90,-43,
748,0,,,,1,0,0,88,-47,
751,0,,,,1,0,0,85,-52,
755,0,,,,1,0,0,82,-57,
758,0,,,,1,0,0,78,-62,
761,0,,,,1,0,0,75,-66,
765,0,,,,1,0,0,72,-70,
768,0,,,,1,0,0,68,-73,
771,0,,,,1,0,0,64,-77,
775,0,,,,1,0,0,60,-80,
778,0,,,,1,0,0,54,-84,
781,0,,,,1,0,0,48,-88,
785,0,,,,1,0,0,43,-90,
788,0,,,,0.97492796182632,-0.2225206643343,0,37,-93,
791,0,,,,0.90096843242645,-0.43388471007347,0,32,-95,
795,0,,,,0.78183090686798,-0.62349051237106,0,27,-96,
798,0,,,,0.62348884344101,-0.78183221817017,0,21,-98,
801,0,,,,0.43388471007347,-0.90096837282181,0,16,-99,
805,0,,,,0.22252126038074,-0.97492784261703,0,12,,
808,0,,,,0.22252126038074,-0.97492784261703,0,8,-100,
811,0,,,,0.22252126038074,-0.97492784261703,0,4,,
815,0,,,,0.22252126038074,-0.97492784261703,0,1,,
818,0,,,,0.22252126038074,-0.97492784261703,0,-3,,
821,0,,,,0.22252126038074,-0.97492784261703,0,-8,,
825,0,,,,0.22252126038074,-0.97492784261703,0,-13,-99,
828,0,,,,0.22252126038074,-0.97492784261703,0,-17,-98,
831,0,,,,0.22252126038074,-0.97492784261703,0,-25,-97,
835,0,,,,0.22252126038074,-0.97492784261703,0,-32,-95,
838,0,,,,0.22252126038074,-0.97492784261703,0,-39,-92,
841,0,,,,0.22252126038074,-0.97492784261703,0,-46,-89,2
845,0,,,,0.22252126038074,-0.97492784261703,0,-52,-86,
848,0,,,,0.22252126038074,-0.97492784261703,0,-58,-82,3
851,0,,,,0.22252126038074,-0.97492784261703,0,-64,-77,
855,0,,,,0.22252126038074,-0.97492784261703,0,-69,-72,
858,0,,,,0.22252126038074,-0.97492784261703,0,-74,-67,4
861,0,,,,0.22252126038074,-0.97492784261703,0,-78,-63,
865,0,,,,0.00000060762886,-1,0,-81,-59,5
868,0,,,,-0.22252163290977,-0.97492772340775,0,-83,-55,
871,0,,,,-0.43388423323631,-0.90096861124039,0,-86,-51,
875,0,,,,-0.62349045276642,-0.78183096647263,0,-87,-49,
878,0,,,,-0.78183060884476,-0.62349092960358,0,-89,-46,
881,0,,,,-0.90096861124039,-0.43388432264328,0,-91,-42,6
885,0,,,,-0.90096861124039,-0.43388432264328,0,-93,-38,
888,0,,,,-0.90096861124039,-0.43388432264328,0,-94,-33,
891,0,,,,-0.90096861124039,-0.43388432264328,0,-96,-29,
895,0,,,,-0.90096861124039,-0.43388432264328,0,,-26,
898,0,,,,-0.90096861124039,-0.43388432264328,0,-97,-23,
901,0,,,,-0.90096861124039,-0.43388432264328,0,-98,-20,
905,0,,,,-0.90096861124039,-0.43388432264328,0,,-18,
908,0,,,,-0.90096861124039,-0.43388432264328,0,-99,-16,
911,0,,,,-0.90096861124039,-0.43388432264328,0,,-14,
915,0,,,,-0.90096861124039,-0.43388432264328,0,,-12,5
918,0,,,,-0.90096861124039,-0.43388432264328,0,,-9,
921,0,,,,-0.90096861124039,-0.43388432264328,0,-100,-6,
925,0,,,,-0.90096861124039,-0.43388432264328,0,,-2,
928,0,,,,-0.90096861124039,-0.43388432264328,0,,-1,
931,0,,,,-0.90096861124039,-0.43388432264328,0,,1,
935,0,,,,-0.90096861124039,-0.43388432264328,0,,2,4
938,0,,,,-0.90096861124039,-0.43388432264328,0,,4,
941,0,,,,-0.90096861124039,-0.43388432264328,0,,5,
945,0,,,,-0.90096861124039,-0.43388432264328,0,,6,
948,0,,,,-0.90096861124039,-0.43388432264328,0,,8,
951,0,,,,-0.90096861124039,-0.43388432264328,0,,,
955,0,,,,-0.90096861124039,-0.43388432264328,0,-99,10,
958,0,,,,-0.90096861124039,-0.43388432264328,0,,12,
961,0,,,,-0.90096861124039,-0.43388432264328,0,,,
965,0,,,,-0.90096861124039,-0.43388432264328,0,,,
968,0,,,,-0.90096861124039,-0.43388432264328,0,,,
971,0,,,,-0.90096861124039,-0.43388432264328,0,,,
975,0,,,,-0.90096861124039,-0.43388432264328,0,,,
978,0,,,,-0.90096861124039,-0.43388432264328,0,,,
981,0,,,,-0.90096861124039,-0.43388432264328,0,,11,
985,0,514,,,-0.90096861124039,-0.43388432264328,0,,,
988,0,512,,,-0.9683324098587,-0.24966439604759,0,,10,3
991,0,509,-102,,-0.99843978881836,-0.05583867430687,0,,,
995,0,504,,,-0.99515634775162,0.098304659128189,0,,,
998,0,499,-101,,-0.99515634775162,0.098304659128189,0,,,
1001,0,493,,,-0.99515634775162,0.098304659128189,0,,,
1005,0,485,-100,,-0.99524158239365,0.097437895834446,0,-100,9,2
1008,0,478,-99,,-0.99610507488251,0.088174045085907,0,,8,
1011,0,470,,,-0.99660521745682,0.082328639924526,0,,,
1015,0,463,-98,,-0.99667656421661,0.081460624933243,0,,,
1018,0,455,,,-0.99667656421661,0.081460624933243,0,,,
1021,0,448,-97,,-0.99667656421661,0.081460624933243,0,,,
1025,0,441,-96,,-0.99667656421661,0.081460624933243,0,,,
1028,0,434,,-57,-0.99667656421661,0.081460624933243,0,,,
1031,0,426,-95,-56,-0.99667656421661,0.081460624933243,0,,,
1035,0,419,,-54,-0.99667656421661,0.081460624933243,0,,,
1038,0,412,-94,-53,-0.99667656421661,0.081460624933243,0,,,
1041,0,404,-93,-51,-0.99667656421661,0.081460624933243,0,,,1
1045,0,397,,-49,-0.99696856737137,0.077805392444134,,,7,0
1048,0,390,-92,-48,-0.99732476472855,0.073097929358482,0,,,-1
1051,0,383,,-46,-0.99773645401001,0.067245632410049,0,,,
1055,0,375,-91,-45,-0.99785208702087,0.065507583320141,0,,,
1058,0,368,,-43,-0.99785208702087,0.065507590770721,0,,6,
1061,0,361,-90,-42,-0.99790877103806,0.064638487994671,0,,,-2
1065,0,353,,-40,-0.99796468019485,0.063769347965717,0,,,
1068,0,346,-89,-39,-0.99819177389145,0.06010951474309,0,,,-3
1071,0,338,,,-0.99840551614761,0.056448869407177,0,,,
1075,0,331,,,-0.99845427274704,0.055579293519258,0,,5,
1078,0,323,-88,,-0.99850231409073,0.054709672927856,0,,,
1081,0,316,,,-0.99854958057404,0.053840015083551,0,,,
1085,0,308,-87,-40,-0.99854958057404,0.053840015083551,0,,,-4
1088,0,301,,,-0.99864184856415,0.052100572735071,0,,,
1091,0,293,,,-0.99864184856415,0.052100572735071,0,,,
1095,0,286,-86,,-0.99868685007095,0.051230795681477,0,,,
1098,0,278,,,-0.99873107671738,0.050360973924398,0,,,
1101,0,271,-85,,-0.99873107671738,0.050360973924398,0,,,
1105,0,263,,,-0.99873107671738,0.050360973924398,0,,,
1108,0,256,,,-0.99873107671738,0.050360973924398,0,,,
1111,0,248,-84,,-0.99873107671738,0.050360973924398,0,,,
1115,0,241,,,-0.99873107671738,0.050360973924398,0,,,
1118,0,233,,,-0.99873107671738,0.050360973924398,0,,,
1121,0,226,-83,,-0.99873107671738,0.050360973924398,0,,,
1125,0,218,,,-0.99873107671738,0.050360973924398,0,,,
1128,0,211,-82,,-0.99873107671738,0.050360973924398,0,,,
1131,0,203,,,-0.99877458810806,0.049491118639708,0,,,
1135,0,196,,,-0.99885922670364,0.047751292586327,0,,,-5
1138,0,188,-81,,-0.99894094467163,0.046011321246624,0,,,
1141,0,181,,,-0.99898064136505,0.045141283422709,0,,,
1145,0,174,,,-0.99898064136505,0.045141283422709,0,,4,
1148,0,166,-80,,-0.99901956319809,0.04427121207118,0,,,
1151,0,159,,,-0.99909514188766,0.042530968785286,0,,,-6
1155,0,151,,,-0.99924439191818,0.038867130875587,0,,,
1158,0,144,-79,,-0.99931055307388,0.037126500159502,0,,,
1161,0,136,,,-0.99931055307388,0.037126500159502,0,,,
1165,0,129,,,-0.99931055307388,0.037126500159502,0,,,
1168,0,121,,,-0.99931055307388,0.037126500159502,0,,,
1171,0,114,-78,,-0.99934250116348,0.036256145685911,0,,3,
1175,0,106,,,-0.99940419197083,0.034515351057053,0,,,
1178,0,99,,,-0.99952399730682,0.030850434675813,0,,,-7
1181,0,91,,,-0.99957621097565,0.029109330847859,0,,,
1185,0,84,-77,,-0.99965131282806,0.026405993849039,0,,2,
1188,0,76,,,-0.99969577789307,0.024664673954248,0,,,
1191,0,69,,,-0.99969577789307,0.024664673954248,0,,,
1195,0,61,,,-0.99969577789307,0.024664673954248,0,,,
1198,0,54,,,-0.99969577789307,0.024664673954248,0,,,
1201,0,46,,,-0.99969577789307,0.024664673954248,0,,,
1205,0,39,-76,,-0.99969577789307,0.024664673954248,0,,,
1208,0,31,,,-0.99969577789307,0.024664673954248,0,,,
1211,0,24,,,-0.99969577789307,0.024664673954248,0,,,
1215,0,16,,,-0.99969577789307,0.024664673954248,0,,,
1218,0,9,,,-0.99969577789307,0.024664673954248,0,,,
1221,0,1,-75,,-0.99969577789307,0.024664673954248,0,,,
1225,0,-6,,,-0.99969577789307,0.024664673954248,0,,,
1228,0,-14,,,-0.99969577789307,0.024664673954248,0,,,
1231,0,-21,,,-0.99969577789307,0.024664673954248,0,,,
1235,0,-29,,,-0.99969577789307,0.024664673954248,0,,,
1238,0,-36,-74,,-0.99969577789307,0.024664673954248,0,,,
1242,0,-44,,,-0.99969577789307,0.024664673954248,0,,,
1245,0,-51,,,-0.99969577789307,0.024664673954248,0,,,
1248,0,-59,,,-0.99969577789307,0.024664673954248,0,,,
1251,0,-66,,,-0.99969577789307,0.024664673954248,0,,,
1255,0,-74,,,-0.99969577789307,0.024664673954248,0,,,
1258,0,-81,-73,,-0.99969577789307,0.024664673954248,0,,,
1261,0,-89,,,-0.99969577789307,0.024664673954248,0,,,
1265,0,-96,,,-0.99969577789307,0.024664673954248,0,,,
1268,0,-104,,,-0.99969577789307,0.024664673954248,0,,,
1271,0,-111,,,-0.99969577789307,0.024664673954248,0,,,
1275,0,-119,-72,,-0.99969577789307,0.024664673954248,0,,,
1278,0,-126,,,-0.99973720312119,0.022923283278942,0,,,
1281,0,-134,,,-0.99975681304932,0.022052558138967,0,,,
1285,0,-141,,,-0.99975681304932,0.022052558138967,0,,,
1288,0,-149,,,-0.99975681304932,0.022052558138967,0,,,-8
1291,0,-156,,,-0.99977564811707,0.021181819960475,0,,,
1295,0,-164,-71,,-0.99979370832443,0.020311063155532,0,,,
1298,0,-171,,,-0.99979370832443,0.020311063155532,0,,,
1301,0,-179,,,-0.99979370832443,0.020311063155532,0,,,
1305,0,-186,,,-0.99979370832443,0.020311063155532,0,,,
1308,0,-194,,,-0.99979370832443,0.020311063155532,0,,,
1311,0,-201,,,-0.99979370832443,0.020311063155532,0,,,
1315,0,-209,,,-0.99979370832443,0.020311063155532,0,,,
1318,0,-216,-70,,-0.99979370832443,0.020311063155532,0,,,
1321,0,-224,,-41,-0.99979370832443,0.020311063155532,0,,,
1325,0,-231,,-42,-0.99979370832443,0.020311063155532,0,,,
1328,0,-239,,-43,-0.99979370832443,0.020311063155532,0,,,
1331,0,-246,,-45,-0.99979370832443,0.020311063155532,0,,,
1335,0,-254,,-47,-0.99979370832443,0.020311063155532,0,,,
1338,0,-261,,-50,-0.99979370832443,0.020311063155532,0,,,
1341,0,-269,-69,-52,-0.99979370832443,0.020311063155532,0,,,
1345,0,-276,,-54,-0.99979370832443,0.020311063155532,0,,,
1348,0,-284,,-55,-0.99982929229736,0.018477968871593,0,,-2,-9
1351,0,-291,,-57,-0.99986082315445,-0.016682652756572,0,-99,-7,
1355,0,-298,-70,-58,-0.99719613790512,-0.074832126498222,0,-98,-14,-10
1358,0,-305,-71,-59,-0.98935240507126,-0.14553965628147,0,-96,-26,-11
1361,0,-313,-73,,-0.96621316671371,-0.25774437189102,0,-89,-44,
1365,0,-320,-76,,-0.89731281995773,-0.44139516353607,0,-79,-60,-12
1368,0,-326,-80,,-0.79443603754044,-0.60734784603119,0,-60,-79,-14
1371,0,-332,-84,,-0.6605960726738,-0.75074148178101,0,-20,-97,
1375,0,-336,-89,,-0.50133979320526,-0.86525040864944,0,,,
1378,0,-340,-95,,-0.32279458642006,-0.94646900892258,0,-1,-99,
1381,0,-343,-102,,-0.13182984292507,-0.99127233028412,0,5,,
1385,0,-345,-108,,0.05406604334712,-0.99853736162186,0,10,-98,
1388,0,-346,-115,,0.10564509779215,-0.99440389871597,0,15,,
1391,0,,-122,,0.15566305816174,-0.98781019449234,0,19,-97,
1395,0,-344,-130,,0.18731066584587,-0.98230069875717,0,23,-96,
1398,0,-343,-137,,0.2328417301178,-0.97251462936401,0,26,,
1401,0,-341,-144,,0.26395824551582,-0.96453410387039,0,27,-95,
1405,0,-339,-151,,0.27165076136589,-0.96239590644836,0,25,-96,-13
1408,0,-337,-159,,0.24844704568386,-0.96864545345306,0,21,-97,
1411,0,-335,-166,,0.2129492610693,-0.97706323862076,0,12,-98,-14
1415,0,-334,-173,,0.12457160651684,-0.99221062660217,0,0,-99,-15
1418,0,,-181,,0.0033817344810814,-0.9999942779541,0,-3,,
1421,0,-335,-188,,-0.029189242050052,-0.9995738863945,0,-4,,
1425,0,,-196,,-0.045028228312731,-0.99898570775986,0,-5,,
1428,0,,-203,,-0.047912832349539,-0.99885153770447,0,,,
1431,0,-336,-211,,-0.047912832349539,-0.99885153770447,0,,,
1435,0,,-218,,-0.051941365003586,-0.99865013360977,0,-6,,
1438,0,,-226,,-0.061743050813675,-0.99809205532074,0,,,
1441,0,-337,-233,,-0.061743050813675,-0.99809205532074,0,,,
1445,0,,-241,,-0.061743050813675,-0.99809205532074,0,,,
1448,0,-338,-248,,-0.061743050813675,-0.99809205532074,0,,,
1451,0,,-256,,-0.061743050813675,-0.99809205532074,0,,,
1455,0,-339,-263,,-0.061743050813675,-0.99809205532074,0,,,
1458,0,,-271,,-0.063572891056538,-0.99797719717026,0,,,
1461,0,-340,-278,,-0.064441807568073,-0.99792146682739,0,,,
1465,0,,-286,,-0.064441807568073,-0.99792146682739,0,-7,,
1468,0,-341,-293,,-0.06627132743597,-0.99780166149139,0,,,
1471,0,,-301,,-0.072124257683754,-0.99739563465118,0,-8,,
1475,0,-342,-308,,-0.076832309365273,-0.99704402685165,0,,-98,
1478,0,,-316,,-0.081538647413254,-0.99667018651962,0,,,
1481,0,-343,-323,,-0.083365835249424,-0.99651902914047,0,,,
1485,0,-344,-331,,-0.083365835249424,-0.99651902914047,0,,,
1488,0,,-338,,-0.083365835249424,-0.99651902914047,0,,,
1491,0,-345,-346,,-0.083365835249424,-0.99651902914047,0,,,
1495,0,-346,-353,,-0.083365835249424,-0.99651902914047,0,,,
1498,0,,-361,,-0.083365835249424,-0.99651902914047,0,,,
1501,0,-347,-368,,-0.083365835249424,-0.99651902914047,0,,,
1505,0,,-375,,-0.083365835249424,-0.99651902914047,0,,,
1508,0,-348,-383,,-0.083365835249424,-0.99651902914047,0,,,
1511,0,-349,-390,,-0.083365835249424,-0.99651902914047,0,,,
1515,0,,-398,,-0.083365835249424,-0.99651902914047,0,,,
1518,0,-350,-405,,-0.083365835249424,-0.99651902914047,0,,,
1521,0,-351,-413,,-0.083365835249424,-0.99651902914047,0,,,
1525,0,,-420,,-0.083365835249424,-0.99651902914047,0,,,
1528,0,-352,-428,,-0.083365835249424,-0.99651902914047,0,,,
1531,0,,-435,,-0.083365835249424,-0.99651902914047,0,,,
1535,0,-353,-443,,-0.083365835249424,-0.99651902914047,0,,,
1538,0,-354,-450,,-0.083365835249424,-0.99651902914047,0,,,
1541,0,,-458,,-0.083365835249424,-0.99651902914047,0,,,
1545,0,-355,-465,,-0.083365835249424,-0.99651902914047,0,,,
1548,0,-356,-473,,-0.083365835249424,-0.99651902914047,0,,,
1551,0,,-480,,-0.083365835249424,-0.99651902914047,0,,,
1555,0,-357,-488,,-0.083365835249424,-0.99651902914047,0,,,
1558,0,,-495,,-0.083365835249424,-0.99651902914047,0,,,
1561,0,-358,-503,-60,-0.083365835249424,-0.99651902914047,0,,,
1565,0,-359,-510,-61,-0.083365835249424,-0.99651902914047,0,,,
1568,0,,-517,-63,-0.083365835249424,-0.99651902914047,0,,,
1571,0,-360,-525,-64,-0.083365835249424,-0.99651902914047,0,,,
1575,0,-361,-532,-67,-0.083365835249424,-0.99651902914047,0,,,
1578,0,,-540,-69,-0.083365835249424,-0.99651902914047,0,,,
1581,0,-362,-547,-72,-0.083365835249424,-0.99651902914047,0,,,
1585,0,,-555,-74,-0.083365835249424,-0.99651902914047,0,,,
1588,0,-363,-562,-76,-0.083365835249424,-0.99651902914047,0,,,
1591,0,-364,-570,-77,-0.083365835249424,-0.99651902914047,0,,,
1595,0,,-577,-79,-0.083365835249424,-0.99651902914047,0,,,
1598,0,-365,-584,-81,-0.083365835249424,-0.99651902914047,0,-9,,
1601,0,,-592,-82,-0.087019383907318,-0.9962066411972,0,,,
1605,0,-366,-599,-84,-0.093912281095982,-0.99558049440384,0,-10,,
1608,0,-367,-606,-86,-0.099660605192184,-0.99502146244049,0,,,-14
1611,0,-368,-613,-87,-0.1043571382761,-0.99453991651535,0,-11,,
1615,0,,-621,-89,-0.10905134677887,-0.99403613805771,0,,,
1618,0,-369,-628,-91,-0.10905134677887,-0.99403613805771,0,,,
1621,0,-370,-635,-93,-0.10905134677887,-0.99403613805771,0,,,
1625,0,-371,-642,-94,-0.10905134677887,-0.99403613805771,0,,,
1628,0,-372,-650,-96,-0.10905134677887,-0.99403613805771,0,,,
1631,0,,-657,-98,-0.10905134677887,-0.99403613805771,0,,,
1635,0,-373,-664,-99,-0.10905134677887,-0.99403613805771,0,,,
1638,0,-374,-672,-101,-0.10905134677887,-0.99403613805771,0,,,
1641,0,-375,-679,-103,-0.10905134677887,-0.99403613805771,0,,,
1645,0,-376,-686,-104,-0.10905134677887,-0.99403613805771,0,,,
1648,0,,-693,-106,-0.10905134677887,-0.99403613805771,0,,,
1651,0,-377,-701,-108,-0.10905134677887,-0.99403613805771,0,,,
1655,0,-378,-708,-109,-0.10905134677887,-0.99403613805771,0,,,
1658,0,-379,-715,-111,-0.10905134677887,-0.99403613805771,0,,,
1661,0,-380,-722,-113,-0.10905134677887,-0.99403613805771,0,,,
1665,0,,-730,-114,-0.10818579792976,-0.99413067102432,0,-10,,
1668,0,-381,-737,-116,-0.10130258649588,-0.99485564231873,0,-9,-99,
1671,0,-382,-744,-118,-0.090718299150467,-0.99587661027908,0,-7,,-15
1675,0,,-751,-120,-0.069661401212215,-0.99757069349289,0,-3,,
1678,0,-384,-758,-121,-0.032964918762445,-0.99945652484894,0,1,,
1681,0,-386,-765,-123,0.0097225680947304,-0.99995273351669,0,5,,
1685,0,-390,-770,-124,0.053684175014496,-0.99855798482895,0,10,-98,
1688,0,-394,-776,-125,0.098829336464405,-0.99510437250137,0,14,,
1691,0,-398,-782,-127,0.13804227113724,-0.99042636156082,0,17,-97,-14
1695,0,-401,-788,-128,0.17264643311501,-0.98498386144638,0,20,,
1698,0,-405,-794,-129,0.20558626949787,-0.97863900661469,0,24,-96,
1701,0,-408,-800,-131,0.23973613977432,-0.97083806991577,0,27,-95,
1705,0,-411,-806,-132,0.2707653939724,-0.96264535188675,0,31,-94,
1708,0,-414,-813,-134,0.31037551164627,-0.95061403512955,0,34,-93,
1711,0,-416,-819,-135,0.34347951412201,-0.93916016817093,0,37,-92,
1715,0,-419,-826,-137,0.37775114178658,-0.92590713500977,0,40,-90,
1718,0,-421,-832,-138,0.4072959125042,-0.91329628229141,0,42,,
1721,0,-423,-839,-140,0.42297470569611,-0.90614151954651,0,44,-89,
1725,0,-424,-846,-141,0.4396425485611,-0.89817279577255,0,45,-88,
1728,0,-426,-852,-143,0.45848885178566,-0.88870018720627,0,47,-87,
1731,0,-428,-859,-145,0.472620844841,-0.88126587867737,0,48,,
1735,0,-429,-866,-146,0.48426029086113,-0.87492400407791,0,49,-86,-13
1738,0,-431,-873,-148,0.49696826934814,-0.8677687048912,0,50,-85,
1741,0,-432,-879,-149,0.50837898254395,-0.86113345623016,0,52,-84,-12
1745,0,-433,-886,-151,0.52645599842072,-0.85020238161087,0,55,-83,
1748,0,-434,-893,-152,0.54877233505249,-0.83597183227539,0,57,-82,-11
1751,0,-435,-900,-154,0.57184588909149,-0.82036107778549,0,59,-80,-10
1755,0,-436,-907,-156,0.57184588909149,-0.82036107778549,0,60,-79,-9
1758,0,,-914,-157,0.60667878389359,-0.79494708776474,0,63,-77,-8
1761,0,-437,-921,-159,0.63187497854233,-0.77507030963898,0,66,-75,-7
1765,0,,-927,-160,0.6598271727562,-0.75141739845276,0,69,-72,-6
1768,0,-436,-934,-162,0.68991810083389,-0.72388744354248,0,71,-70,-5
1771,0,,-941,-164,0.70892268419266,-0.70528620481491,0,72,-69,-4
1775,0,-435,-948,-165,0.72097194194794,-0.69296425580978,0,73,-68,
1778,0,,-955,-167,0.73005586862564,-0.68338745832443,0,74,-67,-3
1781,0,-434,-962,-168,0.74344086647034,-0.66880166530609,0,76,-65,-2
1785,0,-433,-969,-170,0.76360154151917,-0.64568781852722,0,78,-63,-1
1788,0,-432,-976,-172,0.77871996164322,-0.62737166881561,0,81,-58,1
1791,0,-430,-982,-173,0.81164371967316,-0.58415281772614,0,82,-57,2
1795,0,-429,-989,-175,0.82453638315201,-0.56580895185471,0,83,-56,3
1798,0,-427,-996,-176,0.82853525876999,-0.55993688106537,0,,,
1801,0,-425,-1002,-178,0.8305829167366,-0.5568950176239,0,,-55,4
1805,0,-423,-1009,-179,0.83441740274429,-0.55113303661346,0,84,-54,5
1808,0,-422,-1016,-181,0.83950924873352,-0.54334539175034,0,,-53,
1811,0,-420,-1022,-183,0.84452837705612,-0.53551077842712,0,85,,6
1815,0,-418,-1029,-184,0.84882092475891,-0.52868050336838,0,,-52,7
1818,0,-416,-1036,-186,0.85301488637924,-0.52188658714294,0,86,-51,8
1821,0,-414,-1042,-187,0.85982918739319,-0.51058179140091,0,,-50,9
1825,0,-411,-1049,-189,0.86516380310059,-0.50148940086365,0,,-49,
1828,0,-409,-1055,-190,0.86861401796341,-0.49548935890198,0,87,,10
1831,0,-407,-1062,-192,0.87094360589981,-0.49138295650482,0,,,
1835,0,-405,-1069,-193,0.87273961305618,-0.48818603157997,0,,-48,
1838,0,-402,-1074,-195,0.8751232624054,-0.48390001058578,0,88,-47,11
1841,0,-398,-1080,-196,0.88268285989761,-0.46996906399727,0,,-45,
1845,0,-393,-1085,-197,0.88941407203674,-0.45710241794586,0,,,
1848,0,-387,-1089,-198,0.89073032140732,-0.45453214645386,0,,,
1851,0,-380,-1092,-199,0.89073032140732,-0.45453214645386,0,,,
1855,0,-374,-1095,-200,0.89073032140732,-0.45453214645386,0,,,
1858,0,-367,-1099,,0.89073032140732,-0.45453214645386,0,,,
1861,0,-360,-1102,-201,0.89073032140732,-0.45453214645386,0,89,,
1865,0,-354,-1106,-202,0.89073032140732,-0.45453214645386,0,,,12
1868,0,-347,-1109,-203,0.89073032140732,-0.45453214645386,0,,,
1871,0,-341,-1112,-204,0.89073032140732,-0.45453214645386,0,,,
